"REF_DATE","GEO","DGUID","Census year (2)","Age (in single years), average age and median age (128)","Gender (3a)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","51","Total - Gender","","0","units","0","","522.1.66.1","86980","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","51","Men+","","0","units","0","","522.1.66.2","41510","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","51","Women+","","0","units","0","","522.1.66.3","45475","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","52","Total - Gender","","0","units","0","","522.1.67.1","86950","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","52","Men+","","0","units","0","","522.1.67.2","41375","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","52","Women+","","0","units","0","","522.1.67.3","45585","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","53","Total - Gender","","0","units","0","","522.1.68.1","85630","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","53","Men+","","0","units","0","","522.1.68.2","41180","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","53","Women+","","0","units","0","","522.1.68.3","44445","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","54","Total - Gender","","0","units","0","","522.1.69.1","83695","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","54","Men+","","0","units","0","","522.1.69.2","40025","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","54","Women+","","0","units","0","","522.1.69.3","43675","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","55 to 59 years","Total - Gender","","0","units","0","","522.1.70.1","438475","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","55 to 59 years","Men+","","0","units","0","","522.1.70.2","214010","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","55 to 59 years","Women+","","0","units","0","","522.1.70.3","224465","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","55","Total - Gender","","0","units","0","","522.1.71.1","87220","","","","0"
