"Date de résultat du test","Cas confirmés","Moyenne mobile (7 jours)","Annotations 1"
"2021-08-01 00:00:00",136,181.43
"2021-08-02 00:00:00",177,200.86
"2021-08-03 00:00:00",204,214.57
"2021-08-04 00:00:00",275,230.29
"2021-08-05 00:00:00",286,241.86
"2021-08-06 00:00:00",266,257.14
"2021-08-07 00:00:00",268,283.71
"2021-08-08 00:00:00",217,300.29
"2021-08-09 00:00:00",284,317.86
"2021-08-10 00:00:00",390,337.14
"2021-08-11 00:00:00",391,358.43
"2021-08-12 00:00:00",409,374.57
"2021-08-13 00:00:00",401,392.57
"2021-08-14 00:00:00",417,397.43
"2021-08-15 00:00:00",330,412
"2021-08-16 00:00:00",410,439.86
"2021-08-17 00:00:00",424,457.57
"2021-08-18 00:00:00",493,452.71
"2021-08-19 00:00:00",604,453
"2021-08-20 00:00:00",525,453.43
"2021-08-21 00:00:00",383,469.57
"2021-08-22 00:00:00",332,491.57
"2021-08-23 00:00:00",413,496.86
"2021-08-24 00:00:00",537,494
"2021-08-25 00:00:00",647,511.14
"2021-08-26 00:00:00",641,523.43
"2021-08-27 00:00:00",505,545.86
"2021-08-28 00:00:00",503,570
"2021-08-29 00:00:00",418,579.14
"2021-08-30 00:00:00",570,596.14
"2021-08-31 00:00:00",706,617.43
"2021-09-01 00:00:00",711,635.71
"2021-09-02 00:00:00",760,645.29
"2021-09-03 00:00:00",654,649.71
"2021-09-04 00:00:00",631,638.86
"2021-09-05 00:00:00",485,646.57
"2021-09-06 00:00:00",601,675.29
"2021-09-07 00:00:00",630,707.43
"2021-09-08 00:00:00",765,711
"2021-09-09 00:00:00",961,729.71
"2021-09-10 00:00:00",879,740.86
"2021-09-11 00:00:00",656,757.86
"2021-09-12 00:00:00",616,767.71
"2021-09-13 00:00:00",679,747.43
"2021-09-14 00:00:00",749,737.43
"2021-09-15 00:00:00",834,735.29
"2021-09-16 00:00:00",819,736.29
"2021-09-17 00:00:00",809,731.29
"2021-09-18 00:00:00",641,712
"2021-09-19 00:00:00",623,704.71
"2021-09-20 00:00:00",644,690.71
"2021-09-21 00:00:00",614,686.57
"2021-09-22 00:00:00",783,678
"2021-09-23 00:00:00",721,659.43
"2021-09-24 00:00:00",780,638.71
"2021-09-25 00:00:00",581,631.86
"2021-09-26 00:00:00",493,621.43
"2021-09-27 00:00:00",499,602.29
"2021-09-28 00:00:00",566,580
"2021-09-29 00:00:00",710,553.57
"2021-09-30 00:00:00",587,545.86
"2021-10-01 00:00:00",624,542.86
"2021-10-02 00:00:00",396,538.29
"2021-10-03 00:00:00",439,524.43
"2021-10-04 00:00:00",478,530.29
"2021-10-05 00:00:00",534,526.57
"2021-10-06 00:00:00",613,545.71
"2021-10-07 00:00:00",628,543.14
"2021-10-08 00:00:00",598,536.57
"2021-10-09 00:00:00",530,543.57
"2021-10-10 00:00:00",421,547.57
"2021-10-11 00:00:00",432,556.29
"2021-10-12 00:00:00",583,584
"2021-10-13 00:00:00",641,569.29
"2021-10-14 00:00:00",689,559.14
"2021-10-15 00:00:00",792,557.57
"2021-10-16 00:00:00",427,545.57
"2021-10-17 00:00:00",350,512.71
"2021-10-18 00:00:00",421,473
"2021-10-19 00:00:00",499,423.71
"2021-10-20 00:00:00",411,416.43
"2021-10-21 00:00:00",411,415.29
"2021-10-22 00:00:00",447,409.29
"2021-10-23 00:00:00",376,402.71
"2021-10-24 00:00:00",342,411.71
"2021-10-25 00:00:00",379,432.43
"2021-10-26 00:00:00",453,446
"2021-10-27 00:00:00",474,469.14
"2021-10-28 00:00:00",556,490.43
"2021-10-29 00:00:00",542,505.43
"2021-10-30 00:00:00",538,517.14
"2021-10-31 00:00:00",491,541
"2021-11-01 00:00:00",484,556.86
"2021-11-02 00:00:00",535,564.71
"2021-11-03 00:00:00",641,571.57
"2021-11-04 00:00:00",667,573.14
"2021-11-05 00:00:00",597,579
"2021-11-06 00:00:00",586,605.86
"2021-11-07 00:00:00",502,611
"2021-11-08 00:00:00",525,615.57
"2021-11-09 00:00:00",723,632.57
"2021-11-10 00:00:00",677,621.86
"2021-11-11 00:00:00",699,627.57
"2021-11-12 00:00:00",716,637.29
"2021-11-13 00:00:00",511,635
"2021-11-14 00:00:00",542,651.57
"2021-11-15 00:00:00",593,654.57
"2021-11-16 00:00:00",707,661.71
"2021-11-17 00:00:00",793,692.14
"2021-11-18 00:00:00",720,709.29
"2021-11-19 00:00:00",766,730.29
"2021-11-20 00:00:00",724,755.71
"2021-11-21 00:00:00",662,783.57
"2021-11-22 00:00:00",740,848.29
"2021-11-23 00:00:00",885,882.86
"2021-11-24 00:00:00",988,896.14
"2021-11-25 00:00:00",1173,904.29
"2021-11-26 00:00:00",1008,930.29
"2021-11-27 00:00:00",817,962.71
"2021-11-28 00:00:00",719,1006
"2021-11-29 00:00:00",922,1047.43
"2021-11-30 00:00:00",1112,1102.43
"2021-12-01 00:00:00",1291,1165.43
"2021-12-02 00:00:00",1463,1227.29
"2021-12-03 00:00:00",1393,1280.14
"2021-12-04 00:00:00",1258,1343.71
"2021-12-05 00:00:00",1152,1443.14
"2021-12-06 00:00:00",1292,1517.14
"2021-12-07 00:00:00",1557,1608
"2021-12-08 00:00:00",1987,1673.29
"2021-12-09 00:00:00",1981,1743.29
"2021-12-10 00:00:00",2029,1867.86
"2021-12-11 00:00:00",1715,2027.29
"2021-12-12 00:00:00",1642,2223.43
"2021-12-13 00:00:00",2164,2517.29
"2021-12-14 00:00:00",2673,2845.29
"2021-12-15 00:00:00",3360,3272.29
"2021-12-16 00:00:00",4038,3666.86
"2021-12-17 00:00:00",4325,4298
"2021-12-18 00:00:00",4704,5099.29
"2021-12-19 00:00:00",4404,6247.71
"2021-12-20 00:00:00",6582,7355.71
"2021-12-21 00:00:00",8282,8401.57
"2021-12-22 00:00:00",11399,9241.29
"2021-12-23 00:00:00",11794,10112.71
"2021-12-24 00:00:00",11646,11093.29
